expert_tile,model_tile,same_action,expert_shanten,model_shanten,expert_ukeire,model_ukeire,shanten_difference,ukeire_difference,model_prob,category,offset
9p,west,False,2,2,10,10,0,0,0.5394013524055481,equivalent,9574.0
north,west,False,1,1,4,4,0,0,0.6915009617805481,equivalent,9575.0
east,east,True,1,1,4,4,0,0,0.562561571598053,exact_match,9576.0
west,west,True,1,1,3,3,0,0,0.9198442697525024,exact_match,9577.0
9s,8s,False,0,1,2,19,-1,-17,0.579724907875061,shanten_loss,9578.0
9p,9p,True,0,0,2,2,0,0,0.7603116631507874,exact_match,9579.0
west,west,True,5,5,88,88,0,0,0.6375215649604797,exact_match,9580.0
east,north,False,3,3,20,20,0,0,0.5614177584648132,equivalent,9581.0
9m,9p,False,4,4,43,43,0,0,0.33838847279548645,equivalent,9582.0
white,north,False,3,3,43,43,0,0,0.7068183422088623,equivalent,9583.0
9p,white,False,4,4,68,77,0,-9,0.5415731072425842,better_ukeire,9584.0
north,north,True,2,2,20,20,0,0,0.7829581499099731,exact_match,9585.0
south,south,True,4,4,68,68,0,0,0.6065971851348877,exact_match,9586.0
7s,7s,True,2,2,16,16,0,0,0.6263735890388489,exact_match,9587.0
white,white,True,4,4,78,78,0,0,0.4100210666656494,exact_match,9588.0
4p,2m,False,1,2,8,61,-1,-53,0.4536112844944,shanten_loss,9589.0
1p,1p,True,3,3,36,36,0,0,0.3229641318321228,exact_match,9590.0
west,west,True,1,1,8,8,0,0,0.8777739405632019,exact_match,9591.0
red,red,True,2,2,22,22,0,0,0.47815021872520447,exact_match,9592.0
3p,3p,True,1,1,8,8,0,0,0.9049105644226074,exact_match,9593.0
1m,1m,True,2,2,21,21,0,0,0.7500104904174805,exact_match,9594.0
8p,2m,False,1,2,8,60,-1,-52,0.30515381693840027,shanten_loss,9595.0
7m,8s,False,1,2,7,51,-1,-44,0.36508798599243164,shanten_loss,9596.0
east,east,True,1,1,8,8,0,0,0.7558362483978271,exact_match,9597.0
4p,3p,False,1,2,13,32,-1,-19,0.45070862770080566,shanten_loss,9598.0
1p,1p,True,1,1,8,8,0,0,0.9354470372200012,exact_match,9599.0
3m,3m,True,1,1,13,13,0,0,0.9065058827400208,exact_match,9600.0
5s,5s,True,0,0,4,4,0,0,0.4181325137615204,exact_match,9601.0
8p,8p,True,1,1,13,13,0,0,0.8951639533042908,exact_match,9602.0
8s,8s,True,0,0,4,4,0,0,0.8886563181877136,exact_match,9603.0
6s,5s,False,0,0,7,4,0,3,0.4824986159801483,ukeire_loss,9604.0
5p,5p,True,0,0,4,4,0,0,0.6953048706054688,exact_match,9605.0
north,north,True,4,4,74,74,0,0,0.48075205087661743,exact_match,9606.0
west,west,True,4,4,89,89,0,0,0.4709374010562897,exact_match,9607.0
9p,south,False,4,4,75,88,0,-13,0.7068074345588684,better_ukeire,9608.0
1m,south,False,4,3,68,18,1,50,0.4706825613975525,better_shanten,9609.0
2m,2m,True,3,3,32,32,0,0,0.38958579301834106,exact_match,9610.0
8s,south,False,3,3,38,40,0,-2,0.3402671813964844,near_equivalent,9611.0
1p,1p,True,3,3,37,37,0,0,0.6022742986679077,exact_match,9612.0
green,green,True,3,3,37,37,0,0,0.4502972364425659,exact_match,9613.0
red,south,False,2,2,13,13,0,0,0.4274962246417999,equivalent,9614.0
4s,7m,False,2,2,11,13,0,-2,0.5312894582748413,near_equivalent,9615.0
1s,white,False,3,2,29,11,1,18,0.44390571117401123,better_shanten,9616.0
1s,1s,True,2,2,11,11,0,0,0.5381045341491699,exact_match,9617.0
south,white,False,1,1,4,4,0,0,0.5392093658447266,equivalent,9618.0
1m,1m,True,1,1,4,4,0,0,0.5623301267623901,exact_match,9619.0
white,white,True,1,1,4,4,0,0,0.5494998097419739,exact_match,9620.0
8p,8p,True,0,0,2,2,0,0,0.4583768844604492,exact_match,9621.0
red,red,True,0,0,2,2,0,0,0.9384243488311768,exact_match,9622.0
2m,2m,True,0,0,2,2,0,0,0.97365802526474,exact_match,9623.0
3s,3s,True,1,1,20,20,0,0,0.8950371742248535,exact_match,9624.0
4s,4s,True,1,1,20,20,0,0,0.8965663909912109,exact_match,9625.0
6s,6s,True,1,1,20,20,0,0,0.9229103326797485,exact_match,9626.0
white,1s,False,3,3,66,66,0,0,0.5202900767326355,equivalent,9627.0
9m,west,False,2,2,20,20,0,0,0.6800262928009033,equivalent,9628.0
1s,south,False,3,3,64,65,0,-1,0.5845382213592529,near_equivalent,9629.0
2s,2s,True,2,2,20,20,0,0,0.8495269417762756,exact_match,9630.0
south,south,True,2,2,18,18,0,0,0.46542173624038696,exact_match,9631.0
2s,2s,True,2,2,20,20,0,0,0.8842222690582275,exact_match,9632.0
4s,4s,True,2,2,18,18,0,0,0.5522571206092834,exact_match,9633.0
4m,4m,True,1,1,12,12,0,0,0.6285295486450195,exact_match,9634.0
2m,2m,True,1,1,12,12,0,0,0.9779810309410095,exact_match,9635.0
1m,1m,True,0,0,4,4,0,0,0.9983878135681152,exact_match,9636.0
2m,2m,True,0,0,4,4,0,0,0.9995003938674927,exact_match,9637.0
9m,9m,True,0,0,4,4,0,0,0.9990919828414917,exact_match,9638.0
6m,6m,True,0,0,4,4,0,0,0.9994280934333801,exact_match,9639.0
3p,east,False,1,1,8,8,0,0,0.8225967288017273,equivalent,9640.0
east,east,True,0,0,4,4,0,0,0.8854101896286011,exact_match,9641.0
9s,9s,True,0,0,4,4,0,0,0.9840528964996338,exact_match,9642.0
5s,5s,True,0,0,4,4,0,0,0.9754974842071533,exact_match,9643.0
1m,1m,True,0,0,4,4,0,0,0.9912880063056946,exact_match,9644.0
8s,8s,True,0,0,4,4,0,0,0.9876890182495117,exact_match,9645.0
8p,8p,True,0,0,4,4,0,0,0.8207783699035645,exact_match,9646.0
1s,1s,True,0,0,4,4,0,0,0.9906750321388245,exact_match,9647.0
4p,4p,True,0,0,4,4,0,0,0.9719289541244507,exact_match,9648.0
1p,west,False,2,2,23,26,0,-3,0.6470358967781067,better_ukeire,9649.0
9p,1p,False,3,3,48,49,0,-1,0.3713863790035248,near_equivalent,9650.0
west,west,True,1,1,11,11,0,0,0.836561918258667,exact_match,9651.0
1p,1p,True,3,3,57,57,0,0,0.7564404606819153,exact_match,9652.0
8m,8p,False,1,1,11,11,0,0,0.7951406240463257,equivalent,9653.0
green,white,False,3,3,72,72,0,0,0.4178764820098877,equivalent,9654.0
south,south,True,1,1,11,11,0,0,0.9269813895225525,exact_match,9655.0
white,white,True,2,2,18,18,0,0,0.7785927653312683,exact_match,9656.0
8p,8p,True,1,1,15,15,0,0,0.8162720799446106,exact_match,9657.0
red,6p,False,2,1,43,10,1,33,0.8106818199157715,better_shanten,9658.0
2p,2p,True,0,0,4,4,0,0,0.5992898941040039,exact_match,9659.0
red,red,True,1,1,7,7,0,0,0.6046918034553528,exact_match,9660.0
6p,6p,True,0,0,4,4,0,0,0.9132577180862427,exact_match,9661.0
6p,6p,True,1,1,12,12,0,0,0.5211566686630249,exact_match,9662.0
2p,2p,True,0,0,4,4,0,0,0.905487060546875,exact_match,9663.0
8s,6s,False,2,1,22,11,1,11,0.5474570393562317,better_shanten,9664.0
2p,2p,True,0,0,4,4,0,0,0.9543310403823853,exact_match,9665.0
7m,7m,True,2,2,22,22,0,0,0.496262788772583,exact_match,9666.0
west,west,True,4,4,56,56,0,0,0.5554250478744507,exact_match,9667.0
9m,white,False,3,3,59,63,0,-4,0.5940682888031006,better_ukeire,9668.0
north,north,True,4,4,70,70,0,0,0.8112511038780212,exact_match,9669.0
white,white,True,3,3,73,73,0,0,0.8239104747772217,exact_match,9670.0
red,white,False,3,3,20,20,0,0,0.7242099642753601,equivalent,9671.0
north,north,True,3,3,72,72,0,0,0.933917760848999,exact_match,9672.0
9m,white,False,3,3,20,20,0,0,0.7923043370246887,equivalent,9673.0
west,west,True,3,3,71,71,0,0,0.8825787901878357,exact_match,9674.0
1p,white,False,3,3,44,47,0,-3,0.696513295173645,better_ukeire,9675.0
1m,2s,False,3,2,73,23,1,50,0.526688277721405,better_shanten,9676.0
3p,white,False,2,2,15,17,0,-2,0.7533531188964844,near_equivalent,9677.0
8m,2s,False,3,2,71,19,1,52,0.5366812944412231,better_shanten,9678.0
7m,2m,False,2,2,18,22,0,-4,0.550818681716919,better_ukeire,9679.0
7s,2s,False,2,2,55,54,0,1,0.7179912328720093,near_equivalent,9680.0
2m,2m,True,2,2,18,18,0,0,0.5951967239379883,exact_match,9681.0
9p,9p,True,3,3,21,21,0,0,0.7487618327140808,exact_match,9682.0
west,west,True,2,2,15,15,0,0,0.41049522161483765,exact_match,9683.0
2m,2m,True,3,3,66,66,0,0,0.4046750068664551,exact_match,9684.0
3s,3s,True,2,2,54,54,0,0,0.5061219334602356,exact_match,9685.0
9s,9s,True,2,2,53,53,0,0,0.6011359095573425,exact_match,9686.0
9p,9p,True,2,2,51,51,0,0,0.6111189126968384,exact_match,9687.0
8m,8m,True,1,1,9,9,0,0,0.7104414701461792,exact_match,9688.0
6s,8s,False,1,1,9,10,0,-1,0.4510461091995239,near_equivalent,9689.0
2m,2m,True,1,1,9,9,0,0,0.7026373147964478,exact_match,9690.0
6s,6s,True,0,0,3,3,0,0,0.8980128169059753,exact_match,9691.0
5p,6p,False,0,0,3,8,0,-5,0.5453058481216431,better_ukeire,9692.0
1p,1p,True,3,3,54,54,0,0,0.6122498512268066,exact_match,9693.0
red,red,True,3,3,72,72,0,0,0.31322938203811646,exact_match,9694.0
1s,1s,True,3,3,70,70,0,0,0.19733978807926178,exact_match,9695.0
2s,2s,True,2,2,52,52,0,0,0.8299724459648132,exact_match,9696.0
2s,2s,True,2,2,51,51,0,0,0.9636995792388916,exact_match,9697.0
1p,1p,True,2,2,51,51,0,0,0.9756016135215759,exact_match,9698.0
6m,8m,False,2,2,49,48,0,1,0.43722182512283325,near_equivalent,9699.0
5p,4m,False,1,1,28,31,0,-3,0.9052125215530396,better_ukeire,9700.0
5p,4m,False,1,1,28,29,0,-1,0.6993817090988159,near_equivalent,9701.0
4m,9p,False,1,1,26,28,0,-2,0.7982454895973206,near_equivalent,9702.0
5p,5p,True,1,1,23,23,0,0,0.5779817700386047,exact_match,9703.0
5m,5m,True,1,1,23,23,0,0,0.7338740229606628,exact_match,9704.0
9p,9p,True,0,0,2,2,0,0,0.8105120062828064,exact_match,9705.0
north,north,True,0,0,2,2,0,0,0.9757469892501831,exact_match,9706.0
north,north,True,2,2,15,15,0,0,0.8383892178535461,exact_match,9707.0
1m,west,False,3,3,35,35,0,0,0.41351038217544556,equivalent,9708.0
north,north,True,2,2,15,15,0,0,0.7826015949249268,exact_match,9709.0
east,east,True,3,3,35,35,0,0,0.31792134046554565,exact_match,9710.0
1s,red,False,2,2,16,19,0,-3,0.9571284651756287,better_ukeire,9711.0
6p,3s,False,3,3,34,35,0,-1,0.2998866140842438,near_equivalent,9712.0
2s,red,False,2,2,24,24,0,0,0.7179393172264099,equivalent,9713.0
south,south,True,2,2,9,9,0,0,0.3436586856842041,exact_match,9714.0
3s,3s,True,1,1,7,7,0,0,0.6140533685684204,exact_match,9715.0
2m,red,False,2,2,19,19,0,0,0.7533155679702759,equivalent,9716.0
2s,2s,True,1,1,7,7,0,0,0.9447446465492249,exact_match,9717.0
9p,9p,True,2,2,18,18,0,0,0.8194448947906494,exact_match,9718.0
3m,3m,True,2,2,18,18,0,0,0.4440292716026306,exact_match,9719.0
9s,8m,False,2,2,17,17,0,0,0.4186905026435852,equivalent,9720.0
west,3m,False,1,1,7,7,0,0,0.8459084033966064,equivalent,9721.0
9s,9s,True,2,2,20,20,0,0,0.8810688257217407,exact_match,9722.0
5s,3m,False,1,1,7,7,0,0,0.3842470347881317,equivalent,9723.0
3m,3m,True,0,0,4,4,0,0,0.48216116428375244,exact_match,9724.0
9s,9s,True,2,2,18,18,0,0,0.9179028868675232,exact_match,9725.0
east,east,True,0,0,4,4,0,0,0.941470205783844,exact_match,9726.0
8m,8m,True,1,1,9,9,0,0,0.403083473443985,exact_match,9727.0
2m,2m,True,0,0,4,4,0,0,0.876815676689148,exact_match,9728.0
5m,5m,True,1,1,9,9,0,0,0.5052587985992432,exact_match,9729.0
west,north,False,4,4,76,76,0,0,0.45567551255226135,equivalent,9730.0
north,north,True,4,4,83,83,0,0,0.4765380024909973,exact_match,9731.0
south,south,True,3,3,73,73,0,0,0.653603732585907,exact_match,9732.0
1s,1s,True,2,2,21,21,0,0,0.5420824289321899,exact_match,9733.0
7s,7s,True,2,2,35,35,0,0,0.5915974974632263,exact_match,9734.0
8s,8s,True,2,2,35,35,0,0,0.9695063233375549,exact_match,9735.0
9m,9m,True,2,2,47,47,0,0,0.40086591243743896,exact_match,9736.0
8m,8m,True,2,2,47,47,0,0,0.6205635666847229,exact_match,9737.0
5s,5s,True,1,1,25,25,0,0,0.3436583876609802,exact_match,9738.0
7p,7p,True,1,1,15,15,0,0,0.24636690318584442,exact_match,9739.0
8p,8p,True,1,1,13,13,0,0,0.6205275654792786,exact_match,9740.0
red,red,True,1,1,29,29,0,0,0.8807523846626282,exact_match,9741.0
south,south,True,4,4,74,74,0,0,0.6305875778198242,exact_match,9742.0
9s,9s,True,3,3,62,62,0,0,0.7524245977401733,exact_match,9743.0
white,white,True,2,2,48,48,0,0,0.48920485377311707,exact_match,9744.0
1p,8p,False,1,1,33,26,0,7,0.6168678998947144,ukeire_loss,9745.0
1m,1p,False,5,5,71,75,0,-4,0.38631507754325867,better_ukeire,9746.0
9s,9s,True,4,4,72,72,0,0,0.7465407848358154,exact_match,9747.0
west,west,True,4,4,66,66,0,0,0.4821001887321472,exact_match,9748.0
2s,red,False,3,3,19,19,0,0,0.5985603332519531,equivalent,9749.0
south,south,True,4,4,80,80,0,0,0.38946473598480225,exact_match,9750.0
red,red,True,3,3,19,19,0,0,0.41923150420188904,exact_match,9751.0
north,red,False,3,3,22,22,0,0,0.5454018115997314,equivalent,9752.0
white,green,False,3,3,26,26,0,0,0.48957470059394836,equivalent,9753.0
5m,red,False,2,2,17,17,0,0,0.6901494264602661,equivalent,9754.0
green,green,True,3,3,47,47,0,0,0.5153297185897827,exact_match,9755.0
5s,red,False,2,2,17,21,0,-4,0.5858995318412781,better_ukeire,9756.0
8p,7s,False,3,3,41,45,0,-4,0.8019545078277588,better_ukeire,9757.0
red,red,True,1,1,13,13,0,0,0.8573707342147827,exact_match,9758.0
9p,9p,True,3,3,42,42,0,0,0.764351487159729,exact_match,9759.0
8m,8m,True,1,1,13,13,0,0,0.8623977303504944,exact_match,9760.0
9s,1s,False,3,3,41,41,0,0,0.7520146369934082,equivalent,9761.0
2m,2m,True,1,1,13,13,0,0,0.9437285661697388,exact_match,9762.0
7s,2m,False,2,3,11,38,-1,-27,0.29184767603874207,shanten_loss,9763.0
8p,8p,True,0,0,5,5,0,0,0.9398552775382996,exact_match,9764.0
5s,east,False,1,2,8,11,-1,-3,0.3268204629421234,shanten_loss,9765.0
4p,4p,True,0,0,5,5,0,0,0.969632625579834,exact_match,9766.0
1m,1m,True,2,2,16,16,0,0,0.7064201831817627,exact_match,9767.0
1p,1p,True,3,3,62,62,0,0,0.48720890283584595,exact_match,9768.0
east,east,True,2,2,20,20,0,0,0.6947735548019409,exact_match,9769.0
8m,red,False,2,2,15,15,0,0,0.6499354243278503,equivalent,9770.0
1p,1p,True,2,2,23,23,0,0,0.5401590466499329,exact_match,9771.0
red,red,True,2,2,17,17,0,0,0.6337618231773376,exact_match,9772.0
9p,1s,False,2,2,21,21,0,0,0.8418949246406555,equivalent,9773.0
9s,5p,False,1,1,8,7,0,1,0.3992139399051666,near_equivalent,9774.0
7p,7s,False,2,2,34,20,0,14,0.5722140073776245,ukeire_loss,9775.0
9s,9s,True,1,1,8,8,0,0,0.5158581733703613,exact_match,9776.0
1s,north,False,2,2,29,32,0,-3,0.7975873351097107,better_ukeire,9777.0
8m,8m,True,0,0,4,4,0,0,0.94655841588974,exact_match,9778.0
4m,4m,True,2,2,27,27,0,0,0.6446725130081177,exact_match,9779.0
2p,2p,True,0,0,4,4,0,0,0.9806873202323914,exact_match,9780.0
south,south,True,4,4,82,82,0,0,0.8534513115882874,exact_match,9781.0
west,west,True,3,3,20,20,0,0,0.7221802473068237,exact_match,9782.0
green,green,True,3,3,65,65,0,0,0.953918993473053,exact_match,9783.0
south,south,True,3,3,19,19,0,0,0.40703845024108887,exact_match,9784.0
7s,9m,False,3,3,57,64,0,-7,0.808218777179718,better_ukeire,9785.0
green,green,True,3,3,59,59,0,0,0.6728488206863403,exact_match,9786.0
2s,2s,True,3,3,57,57,0,0,0.8275964856147766,exact_match,9787.0
red,red,True,2,2,14,14,0,0,0.6459910273551941,exact_match,9788.0
green,green,True,3,3,56,56,0,0,0.7795615792274475,exact_match,9789.0
white,white,True,2,2,37,37,0,0,0.7072511911392212,exact_match,9790.0
9m,1m,False,2,2,39,39,0,0,0.48608624935150146,equivalent,9791.0
9p,9p,True,1,1,25,25,0,0,0.45237940549850464,exact_match,9792.0
4p,3m,False,1,2,12,37,-1,-25,0.4477393329143524,shanten_loss,9793.0
3m,2m,False,0,0,3,3,0,0,0.519241452217102,equivalent,9794.0
8m,8m,True,1,1,12,12,0,0,0.8072239756584167,exact_match,9795.0
2m,4s,False,0,0,3,3,0,0,0.7093738913536072,equivalent,9796.0
5s,5s,True,1,1,11,11,0,0,0.7963524460792542,exact_match,9797.0
3p,3p,True,0,0,3,3,0,0,0.7574934363365173,exact_match,9798.0
9s,9s,True,1,1,11,11,0,0,0.646503210067749,exact_match,9799.0
white,white,True,0,0,3,3,0,0,0.9628639221191406,exact_match,9800.0
1m,1m,True,0,0,3,3,0,0,0.9512037634849548,exact_match,9801.0
west,west,True,3,3,39,39,0,0,0.5733639001846313,exact_match,9802.0
9s,9s,True,4,4,64,64,0,0,0.6803737282752991,exact_match,9803.0
east,east,True,2,2,13,13,0,0,0.5058935284614563,exact_match,9804.0
white,9p,False,3,3,57,37,0,20,0.2607848346233368,ukeire_loss,9805.0
5m,5m,True,1,1,11,11,0,0,0.7468794584274292,exact_match,9806.0
red,south,False,2,2,15,15,0,0,0.4908694922924042,equivalent,9807.0
south,south,True,0,0,8,8,0,0,0.8405227065086365,exact_match,9808.0
south,south,True,2,2,15,15,0,0,0.70333331823349,exact_match,9809.0
3p,3p,False,0,0,8,8,0,0,0.6249668002128601,equivalent,9810.0
9p,9p,True,2,2,9,9,0,0,0.4651547372341156,exact_match,9811.0
1m,1m,True,3,3,46,46,0,0,0.6780758500099182,exact_match,9812.0
1s,1s,True,3,3,46,46,0,0,0.8778992891311646,exact_match,9813.0
south,south,True,3,3,45,45,0,0,0.6818598508834839,exact_match,9814.0
green,green,True,2,2,15,15,0,0,0.6755983829498291,exact_match,9815.0
red,red,True,2,2,15,15,0,0,0.7570714950561523,exact_match,9816.0
1p,4m,False,2,2,27,27,0,0,0.5430970191955566,equivalent,9817.0
4m,4m,True,1,1,5,5,0,0,0.7788171172142029,exact_match,9818.0
8m,8m,True,1,1,5,5,0,0,0.9126903414726257,exact_match,9819.0
8p,4s,False,1,1,9,6,0,3,0.5315914750099182,ukeire_loss,9820.0
3m,3m,True,1,1,9,9,0,0,0.8979304432868958,exact_match,9821.0
5m,5m,True,1,1,9,9,0,0,0.49279263615608215,exact_match,9822.0
4s,4s,True,0,0,4,4,0,0,0.9265645742416382,exact_match,9823.0
4s,4s,True,0,0,4,4,0,0,0.9936664700508118,exact_match,9824.0
white,9m,False,4,4,78,75,0,3,0.6415700316429138,ukeire_loss,9825.0
1m,white,False,4,3,80,24,1,56,0.7163166403770447,better_shanten,9826.0
7s,9m,False,3,3,24,24,0,0,0.7466200590133667,equivalent,9827.0
2m,white,False,3,3,58,70,0,-12,0.40370360016822815,better_ukeire,9828.0
east,9m,False,2,2,15,15,0,0,0.4899265170097351,equivalent,9829.0
8p,white,False,3,3,69,75,0,-6,0.3660702407360077,better_ukeire,9830.0
6s,9m,False,2,2,15,15,0,0,0.8119349479675293,equivalent,9831.0
2p,white,False,2,2,47,62,0,-15,0.4044162929058075,better_ukeire,9832.0
9m,9m,True,1,1,8,8,0,0,0.7194989323616028,exact_match,9833.0
south,south,True,2,2,47,47,0,0,0.42774954438209534,exact_match,9834.0
8s,8s,True,1,1,7,7,0,0,0.9409213066101074,exact_match,9835.0
2p,2p,True,2,2,46,46,0,0,0.45215079188346863,exact_match,9836.0
9p,5p,False,1,1,8,5,0,3,0.3652868866920471,ukeire_loss,9837.0
8m,8m,True,2,2,45,45,0,0,0.5442602038383484,exact_match,9838.0
9p,9p,True,1,1,8,8,0,0,0.9243653416633606,exact_match,9839.0
4s,white,False,1,1,12,12,0,0,0.6134060025215149,equivalent,9840.0
8p,8p,True,1,1,8,8,0,0,0.9400753378868103,exact_match,9841.0
east,east,True,1,1,12,12,0,0,0.6984366178512573,exact_match,9842.0
2m,2m,True,1,1,8,8,0,0,0.9293984174728394,exact_match,9843.0
white,white,True,0,0,3,3,0,0,0.796233057975769,exact_match,9844.0
red,red,True,1,1,8,8,0,0,0.8964126706123352,exact_match,9845.0
3m,3m,True,0,0,7,7,0,0,0.8398889899253845,exact_match,9846.0
9s,9s,True,1,1,8,8,0,0,0.8977732062339783,exact_match,9847.0
north,north,True,0,0,7,7,0,0,0.9483528733253479,exact_match,9848.0
8s,8s,True,1,1,7,7,0,0,0.6349939107894897,exact_match,9849.0
9m,9m,True,0,0,7,7,0,0,0.9779183268547058,exact_match,9850.0
2s,5p,False,1,1,9,5,0,4,0.39236271381378174,ukeire_loss,9851.0
9p,9p,True,0,0,7,7,0,0,0.9830605387687683,exact_match,9852.0
9m,9m,True,1,1,9,9,0,0,0.9184311032295227,exact_match,9853.0
9p,9s,False,3,3,27,27,0,0,0.5018981099128723,equivalent,9854.0
8p,9s,False,3,3,27,27,0,0,0.6307294368743896,equivalent,9855.0
9s,9p,False,3,3,27,27,0,0,0.8160568475723267,equivalent,9856.0
9p,9p,True,3,3,27,27,0,0,0.5046813488006592,exact_match,9857.0
8p,8p,True,2,2,19,19,0,0,0.7951043844223022,exact_match,9858.0
south,north,False,1,1,17,17,0,0,0.4593989849090576,equivalent,9859.0
3s,1p,False,2,2,19,19,0,0,0.3298051655292511,equivalent,9860.0
6s,6s,True,1,1,16,16,0,0,0.5487672090530396,exact_match,9861.0
9m,1p,False,3,3,21,21,0,0,0.5179260969161987,equivalent,9862.0
1p,1p,True,3,3,35,35,0,0,0.7156319618225098,exact_match,9863.0
4p,9s,False,3,2,49,12,1,37,0.388947993516922,better_shanten,9864.0
6p,6p,True,2,2,28,28,0,0,0.4006880521774292,exact_match,9865.0
white,white,True,1,1,13,13,0,0,0.36379900574684143,exact_match,9866.0
7m,7m,True,1,1,13,13,0,0,0.6374112963676453,exact_match,9867.0
1m,1m,True,1,1,13,13,0,0,0.7043383717536926,exact_match,9868.0
8m,8m,True,1,1,13,13,0,0,0.9050577282905579,exact_match,9869.0
green,green,True,1,1,20,20,0,0,0.6950649619102478,exact_match,9870.0
8s,8s,True,0,0,8,8,0,0,0.9359299540519714,exact_match,9871.0
3m,3m,True,0,0,8,8,0,0,0.9961960315704346,exact_match,9872.0
9s,9s,True,0,0,8,8,0,0,0.6732864379882812,exact_match,9873.0
3p,3p,True,0,0,8,8,0,0,0.9963471293449402,exact_match,9874.0
2p,2p,True,0,0,8,8,0,0,0.9795209765434265,exact_match,9875.0
9s,9s,True,0,0,8,8,0,0,0.8822689652442932,exact_match,9876.0
6p,2s,False,1,1,9,9,0,0,0.6784758567810059,equivalent,9877.0
4p,4p,True,1,1,9,9,0,0,0.7229887843132019,exact_match,9878.0
2s,8s,False,1,1,6,7,0,-1,0.4113275408744812,near_equivalent,9879.0
8s,red,False,2,2,12,12,0,0,0.5843889117240906,equivalent,9880.0
9s,9s,True,2,2,12,12,0,0,0.8153122067451477,exact_match,9881.0
6m,red,False,1,1,10,10,0,0,0.7055225968360901,equivalent,9882.0
red,red,True,0,0,4,4,0,0,0.9948804378509521,exact_match,9883.0
west,west,True,0,0,3,3,0,0,0.9987152814865112,exact_match,9884.0
5m,5m,True,0,0,3,3,0,0,0.9872138500213623,exact_match,9885.0
8s,8s,True,0,0,3,3,0,0,0.9971392154693604,exact_match,9886.0
1s,1s,True,0,0,3,3,0,0,0.9977793097496033,exact_match,9887.0
white,white,True,0,0,3,3,0,0,0.9976913928985596,exact_match,9888.0
1p,1p,True,3,3,38,38,0,0,0.3331928849220276,exact_match,9889.0
1s,9p,False,4,4,77,77,0,0,0.7455846071243286,equivalent,9890.0
9s,9s,True,2,2,15,15,0,0,0.7810316681861877,exact_match,9891.0
9p,9p,True,4,4,75,75,0,0,0.6893993616104126,exact_match,9892.0
8p,8p,True,2,2,25,25,0,0,0.7256826758384705,exact_match,9893.0
north,2s,False,3,4,15,73,-1,-58,0.3606491982936859,shanten_loss,9894.0
9p,9p,True,1,1,9,9,0,0,0.9717274308204651,exact_match,9895.0
white,white,True,2,2,11,11,0,0,0.47536230087280273,exact_match,9896.0
red,red,True,1,1,9,9,0,0,0.8703447580337524,exact_match,9897.0
6p,2s,False,2,2,18,14,0,4,0.4333425462245941,ukeire_loss,9898.0
3p,3p,True,1,1,9,9,0,0,0.9836314916610718,exact_match,9899.0
green,green,True,2,2,18,18,0,0,0.8142012357711792,exact_match,9900.0
2m,2m,True,0,0,4,4,0,0,0.8002468943595886,exact_match,9901.0
5m,4m,False,0,0,8,4,0,4,0.6366428136825562,ukeire_loss,9902.0
5s,5s,True,0,0,8,8,0,0,0.9835724234580994,exact_match,9903.0
white,east,False,4,4,80,79,0,1,0.7644047141075134,near_equivalent,9904.0
1m,east,False,3,3,47,57,0,-10,0.6523712277412415,better_ukeire,9905.0
east,south,False,3,3,46,46,0,0,0.5761392712593079,equivalent,9906.0
red,2s,False,3,3,44,42,0,2,0.30618810653686523,near_equivalent,9907.0
red,red,True,3,3,42,42,0,0,0.4861961007118225,exact_match,9908.0
south,1m,False,3,3,48,39,0,9,0.5526886582374573,ukeire_loss,9909.0
